,NUMERO,NOM_VOIE,CODE_POSTAL,NOM_COMMUNE,id
2887,4,Chemin de la CÃ´te du ChÃ¢teau,15320,Ruynes-en-Margeride,2887
2888,9,Rue du Foirail,15140,Saint-Martin-Valmeroux,2888
2889,19,Le Tustalou,15220,MarcolÃ¨s,2889
2890,37,Rue des Chataigniers,15200,Jaleyrac,2890
2891,1398,route d'Anglards,15270,Lanobre,2891
2892,13,Lieu Dit Puech Bas,15130,Sansac-de-Marmiesse,2892
2893,5,Cite Zema,15150,Laroquebrou,2893
2894,14,Chemin du Cuze,15170,Neussargues en Pinatelle,2894
2895,10,Roche Haut,15400,Valette,2895
2896,38,Rue de la Siauve Basse,15270,Lanobre,2896
2897,5,Rue des Abeilles,15160,Pradiers,2897
2898,21,Impasse de la Pierre,15600,QuÃ©zac,2898
2899,12,Rue du Vieux Bourg,15600,Saint-Constant-FournoulÃ¨s,2899
2900,2,Rue de Piperal,15230,Paulhenc,2900
2901,3,Chemin du Ruisseau,15300,Dienne,2901
2902,1,Rue de la Fontaine de Chalet,15500,Massiac,2902
2903,2,Route de Lachamp,15400,Le Claux,2903
2904,20,Rue des Lys,15100,Saint-Flour,2904
2905,20,Rue Laparra de Fieux,15000,Aurillac,2905
2906,21,Lotissement des Plaines,15210,Ydes,2906
2907,2,Rue Georges Forestier-Poux,15240,Sauvat,2907
2908,35,Rue AndrÃ© Bertuit,15100,Saint-Flour,2908
2909,6,AllÃ©e des Oeillets,15800,Vic-sur-CÃ¨re,2909
2910,19,Moucher,15170,Neussargues en Pinatelle,2910
2911,1,Lamartinie,15600,Maurs,2911
2912,1,Lieu dit Lagacie,15290,Omps,2912
2913,2,Rue du Marche,15170,Neussargues en Pinatelle,2913
2914,13,Route des Estresses,15600,Saint-Ã‰tienne-de-Maurs,2914
2915,1,Rue des Tilleuls,15300,ValuÃ©jols,2915
2916,9,Cite Saint Beauzire,15400,Trizac,2916
2917,4,Rue de la Coste,15300,Murat,2917
2918,9,Roquecelier,15130,Yolet,2918
2919,5,Rue de l'AbbÃ© Raymond Four,15200,Mauriac,2919
2920,85,Boulevard Jean Jaures,15000,Aurillac,2920
2921,31,Les Rouquets,15130,Prunet,2921
2922,1,bÃ©lier,15400,Saint-Ã‰tienne-de-Chomeil,2922
2923,5,Claveyres - rue de Claveyrolles,15200,MÃ©allet,2923
2924,7,Rue Pinede,15170,Neussargues en Pinatelle,2924
2925,3,Place de lâ€™Hotel-de-Ville,15300,Murat,2925
2926,20,place du 19 mars 1962,15190,Saint-Amandin,2926
2927,2,Impasse Pyrouse,15240,Vebret,2927
2928,5,lieu dit la vidal,15270,TrÃ©mouille,2928
2929,19,Avenue de la Republique,15130,Ytrac,2929
2930,14,Rue du Plomb du Cantal,15300,Ussel,2930
2931,20,Rue de la CÃ¨re,15000,Aurillac,2931
2932,2,Impasse du Moulin,15100,Saint-Flour,2932
2933,8,place du four,15430,Cussac,2933
2934,16,Rue Sainte Madeleine,15170,Neussargues en Pinatelle,2934
2935,9,Route de Saint-flour,15170,Neussargues en Pinatelle,2935
2936,29,Avenue du 4 Septembre,15000,Aurillac,2936
2937,9,Rue des Acacias,15250,Jussac,2937
2938,10,Cite du Parc,15000,Aurillac,2938
2939,4,rue de la source,15430,Paulhac,2939
2940,33,Lotissement Trancher,15100,Saint-Georges,2940
2941,20,Lieu dit Verlhac le Jeune,15200,Mauriac,2941
2942,11,Rue Alphonse Bos,15300,Murat,2942
2943,22,Rue du Lavoir,15340,Cassaniouze,2943
2944,32,Chemin du Mas,15130,Sansac-de-Marmiesse,2944
2945,26,Cite de la Montade,15000,Aurillac,2945
2946,38,Rue des Ecoles,15270,Lanobre,2946
2947,4,Route de Bort,15190,Condat,2947
2948,1,Impasse de la Station,15600,QuÃ©zac,2948
2949,35,Avenue de la LibertÃ©,15000,Aurillac,2949
2950,15,Avenue Jean-baptiste Veyre,15000,Aurillac,2950
2951,8,lieu-dit GRANDCAMP,15150,Cros-de-Montvert,2951
2952,1,route des peupliers,15300,Laveissenet,2952
2953,123,cite Helene,15140,Fontanges,2953
2954,9,Rue d'Empradel,15700,Pleaux,2954
2955,6,Rue des Ecoles,15290,Le Rouget-Pers,2955
2956,1,Couderc du Pastre,15260,NeuvÃ©glise-sur-TruyÃ¨re,2956
2957,1,Place Blanche,15400,Apchon,2957
2958,11,Village des Haras,15000,Aurillac,2958
2959,13,Rue du Jurol,15260,NeuvÃ©glise-sur-TruyÃ¨re,2959
2960,14,Chemin des Hortes,15250,Marmanhac,2960
2961,46,Rue Pierre Gauthier,15300,Murat,2961
2962,12,Place de lâ€™Auberge,15170,Talizat,2962
2963,11,Prunet Haut,15240,Vebret,2963
2964,1,Impasse de la Parrot,15260,NeuvÃ©glise-sur-TruyÃ¨re,2964
2965,18,Rue des Sources,15290,Le Rouget-Pers,2965
2966,4,Rue de Frijoulet,15310,Freix-Anglards,2966
2967,3,Rue Sarolie,15590,Lascelle,2967
2968,28,Chemin du Mas,15130,Sansac-de-Marmiesse,2968
2969,16,Rue des Rosiers,15250,Jussac,2969
2970,20,Le Bourg Faverolles,15320,Val d'Arcomie,2970
2971,6,Impasse des Boscas,15130,Arpajon-sur-CÃ¨re,2971
2972,22,Rue du Barre de l'Hert,15110,Chaudes-Aigues,2972
2973,6,Place de la Halle aux Bleds,15100,Saint-Flour,2973
2974,9,Place du 8 Mai,15170,Neussargues en Pinatelle,2974
2975,6,Route de Bort,15270,Champs-sur-Tarentaine-Marchal,2975
2976,15,chemin de la pradelles,15250,Laroquevieille,2976
2977,19,Rue de la Liberation,15000,Aurillac,2977
2978,2,Allee des Ecoles,15340,Cassaniouze,2978
2979,24,Rue Antonin Dusserre,15130,Arpajon-sur-CÃ¨re,2979
2980,3,Le Pradal,15400,Valette,2980
2981,2,ConnÃ©,15290,Saint-Saury,2981
2982,1,la Cabane,15600,Maurs,2982
2983,16,Lieu Dit Rageac,15320,Val d'Arcomie,2983
2984,1,Place du Four,15300,ValuÃ©jols,2984
2985,3,Rue Elie Raynal,15100,Saint-Flour,2985
2986,8,Rue de l'Artense,15000,Aurillac,2986
2987,6,Rue de la Forge,15380,Moussages,2987
2988,4,Gaudou,15340,Puycapel,2988
2989,11,Rue des Lacs,15100,Saint-Flour,2989
2990,1,Quartier des Roussilles,15400,Valette,2990
2991,1,Rue de la Santoire,15400,Riom-Ã¨s-Montagnes,2991
2992,21,Rue du 8 Mai 1945,15100,Saint-Flour,2992
2993,21,Lieu Dit Noux,15380,Anglards-de-Salers,2993
2994,1,Impasse de la Forge,15260,NeuvÃ©glise-sur-TruyÃ¨re,2994
2995,4,Quartier de Fridieres,15100,Saint-Flour,2995
2996,4,Rue du Mont Mouchet,15130,Arpajon-sur-CÃ¨re,2996
2997,8,route des peupliers,15300,Laveissenet,2997
2998,250,Avenue Emile Duclaux,15800,Vic-sur-CÃ¨re,2998
2999,12,Square Hector Berlioz,15130,Arpajon-sur-CÃ¨re,2999
3000,34,Le Bois des Cardinaux,16440,Nersac,3000
3001,7,Rue du Petit Madieu,16270,Terres-de-Haute-Charente,3001
3002,1,Place des Halles,16360,Baignes-Sainte-Radegonde,3002
3003,9,Rue Traversiere Petite,16000,AngoulÃªme,3003
3004,2,Boulevard de Paris,16100,Cognac,3004
3005,7,Rue du Parc,16160,Gond-Pontouvre,3005
3006,2,Route de Baignes,16480,Passirac,3006
3007,7,Rue Aguesseau,16000,AngoulÃªme,3007
3008,13,Rue des 4 Eviers,16600,Ruelle-sur-Touvre,3008
3009,4,Route des Limousines,16310,Vitrac-Saint-Vincent,3009
3010,50,Rue des FossÃ©s,16200,Jarnac,3010
3011,16,Chemin de Compostelle,16460,Couture,3011
3012,429,Rue de lâ€™Ã‰cole,16410,Vouzan,3012
3013,1,Route de Chirac,16150,Exideuil-sur-Vienne,3013
3014,8,Allee du Maine Jolliet,16120,Mosnac-Saint-Simeux,3014
3015,6,Rue Barbe Blanche,16200,Sigogne,3015
3016,63,Rue de la RÃ©publique,16300,Barbezieux-Saint-Hilaire,3016
3017,139,Rue de Saint Jean d'AngÃ©ly,16710,Saint-Yrieix-sur-Charente,3017
3018,22,Route de la Genetouze,16210,Rioux-Martin,3018
3019,251,Rue de la Mairie,16560,Villejoubert,3019
3020,6,Route de Barbezieux,16250,Val des Vignes,3020
3021,215,Avenue du General de Gaulle,16800,Soyaux,3021
3022,10,Impasse des Vieilles Vignes,16000,AngoulÃªme,3022
3023,15,Route de la Chaise,16200,Mainxe-Gondeville,3023
3024,238,Impasse de la Bergerie,16270,Nieuil,3024
3025,11,Route de Montermut,16110,Bunzac,3025
3026,20,Impasse Chez Bajot,16120,Angeac-Charente,3026
3027,9,Landencie,16310,Mouzon,3027
3028,4,Imp de la Chapelle Saint Roch,16000,AngoulÃªme,3028
3029,2,Chemin Noir,16300,Barbezieux-Saint-Hilaire,3029
3030,7,Rue Amiral Renaudin,16000,AngoulÃªme,3030
3031,19,Rue du Centre,16330,Saint-Amant-de-Boixe,3031
3032,24,Rue des Sablons,16730,FlÃ©ac,3032
3033,664,Rue Jean Fils,16600,Ruelle-sur-Touvre,3033
3034,28,Rue Charles,16230,Mansle,3034
3035,11,Rue de Saint Amant,16230,Val-de-Bonnieure,3035
3036,108,Rue de la Grand Font,16000,AngoulÃªme,3036
3037,384,Rue des Alouettes,16430,Champniers,3037
3038,9,Impasse Angel Albert,16000,AngoulÃªme,3038
3039,45,Rue de Montmoreau,16000,AngoulÃªme,3039
3040,6,Impasse de la  Vielle-Vigne,16140,Saint-Fraigne,3040
3041,25,Residence de l'Albatros,16200,Jarnac,3041
3042,6,Rue Principale,16100,Saint-Laurent-de-Cognac,3042
3043,400,Rue de la BoissiÃ¨re,16110,Marillac-le-Franc,3043
3044,31,Rue de la Tuilerie,16440,Roullet-Saint-EstÃ¨phe,3044
3045,10,Lotissement les Cartieres,16500,Brillac,3045
3046,6,Chemin du Godier,16730,FlÃ©ac,3046
3047,218,Rue de la Vergnade,16600,Ruelle-sur-Touvre,3047
3048,4,Chez Gautier,16370,Saint-Sulpice-de-Cognac,3048
3049,4,Le Bosquet des Groies,16100,Saint-Brice,3049
3050,14,Rue de la Croix Rompue,16160,Gond-Pontouvre,3050
3051,16,Le Bourg,16220,RouzÃ¨de,3051
3052,5,Cours des Durandeaux,16000,AngoulÃªme,3052
3053,2,Rue du Bois Coutard,16130,VerriÃ¨res,3053
3054,461,Rue des Charmes,16430,Champniers,3054
3055,401,Impasse des Rentes,16100,Merpins,3055
3056,1,La Maison Neuve Jurignac,16250,Val des Vignes,3056
3057,8,Place du GuÃ© Renard,16200,Jarnac,3057
3058,77,Place Thiers,16170,Rouillac,3058
3059,2000,Route du Rodin,16290,AsniÃ¨res-sur-NouÃ¨re,3059
3060,8,Chemin du Bois,16730,Linars,3060
3061,4,Lotissement le Pinier,16220,Montbron,3061
3062,6,Rue des Terriers,16440,Claix,3062
3063,45,Avenue de Vignola,16300,Barbezieux-Saint-Hilaire,3063
3064,17,Residence des Chabannes,16200,Jarnac,3064
3065,2,Rue de la Combe Garnier,16710,Saint-Yrieix-sur-Charente,3065
3066,334,Rue du Pont de Churet,16560,Anais,3066
3067,11,Route de Thiollet,16210,Saint-Romain,3067
3068,6,Rue de lâ€™Echalote,16600,Mornac,3068
3069,1,Chez Cornut,16460,Saint-Front,3069
3070,18,Rue de Lavalette,16320,Ronsenac,3070
3071,18,Rue des Blanchettes,16000,AngoulÃªme,3071
3072,33,Rue Aristide Briand,16340,L'Isle-d'Espagnac,3072
3073,27,Route des Sources,16600,Touvre,3073
3074,10,Rue Leclerc Chauvin,16000,AngoulÃªme,3074
3075,2,Rue du Pigeonnier,16300,Barbezieux-Saint-Hilaire,3075
3076,2,Chemin du Petit Cordonnier,16450,Saint-Laurent-de-CÃ©ris,3076
3077,2,Route de la Belle Maison,16500,Ansac-sur-Vienne,3077
3078,60,Rue Alfred Leyssenot,16160,Gond-Pontouvre,3078
3079,49,Rue Berchon,16100,Cognac,3079
3080,14,Villages de la Ribiere,16150,Ã‰tagnac,3080
3081,2,Impasse du Four Ã  Pain,16460,Couture,3081
3082,285,Rue des Puits,16170,Rouillac,3082
3083,1,Impasse de Chez Amont,16480,Chillac,3083
3084,1208,Route du Portal,16570,Marsac,3084
3085,44,Grande Rue,16140,Ã‰brÃ©on,3085
3086,324,Route de la Croix du Milieu,16400,La Couronne,3086
3087,69,Les Maisons Rouges,16110,Taponnat-Fleurignac,3087
3088,218,Avenue de la Republique,16340,L'Isle-d'Espagnac,3088
3089,330,Rue Gabriel Quement,16600,Ruelle-sur-Touvre,3089
3090,74,Boulevard de Chatenay,16100,Cognac,3090
3091,1,Rue Jean Leonard,16490,Ambernac,3091
3092,41,Rue Jean Robert Charraud,16350,Benest,3092
3093,2,Chemin des Vignobles,16710,Saint-Yrieix-sur-Charente,3093
3094,73,Rue des Lilas,16800,Soyaux,3094
3095,1,MÃ¨tairie de Birot,16460,Saint-Sulpice-de-Ruffec,3095
3096,23,Rue des Chasserelles,16250,Val des Vignes,3096
3097,34,Impasse de la Chaume,16000,AngoulÃªme,3097
3098,1,Route de Villechaise,16500,Saint-Maurice-des-Lions,3098
3099,3,Route d'Aigre,16140,CharmÃ©,3099
3100,36,Route de Vars,16430,Balzac,3100
3101,17,Rue des Artisans,16700,Nanteuil-en-VallÃ©e,3101
3102,11,Rue de Phalsbourg,16100,Cognac,3102
3103,147,Rue de la Grand Font,16000,AngoulÃªme,3103
3104,4,Impasse Chez Bouquet,16240,EmpurÃ©,3104
3105,9,La Chaussee,16140,Aigre,3105
3106,19,Rue de Bedzino,16710,Saint-Yrieix-sur-Charente,3106
3107,346,Rue de Lechere,16430,Champniers,3107
3108,46,Rue de la Loire,16000,AngoulÃªme,3108
3109,6,Sur le Pont,16230,Saint-Groux,3109
3110,1,Route de Mouzon,16310,LÃ©signac-Durand,3110
3111,1,Rue Volubilis,16390,Saint-SÃ©verin,3111
3112,44,Boulevard de Chatenay,16100,Cognac,3112
3113,5,Lieu Dit Canton de la Riviere,16440,Nersac,3113
3114,15,Allee des Rentes,16100,Merpins,3114
3115,3,Rue de la Perdrix Rouge,16120,ChÃ¢teauneuf-sur-Charente,3115
3116,5,Route de Chalais,16480,Brossac,3116
3117,5,Route de l'Ã‰tang Neuf,16360,Baignes-Sainte-Radegonde,3117
3118,2,Route de Lasdoux,16120,ChÃ¢teauneuf-sur-Charente,3118
3119,1,rue du pible,16130,Segonzac,3119
3120,21,Rue du Bois des Cardinaux,16440,Nersac,3120
3121,35,Lieu Dit Rairie,16220,Ã‰curas,3121
3122,12,Place des Rainettes,16140,Saint-Fraigne,3122
3123,15,Boulevard Emile Zola,16100,Cognac,3123
3124,17,Rue des Cotes,16450,Saint-Claud,3124
3125,23,Chemin de la Grande Champagne,16200,Mainxe-Gondeville,3125
3126,3,Route de la Mairie,16110,Bunzac,3126
3127,43,Rue Montauzier,16000,AngoulÃªme,3127
3128,127,Rue de Limoges,16000,AngoulÃªme,3128
3129,10,Chemin de Feubois,16300,MontmÃ©rac,3129
3130,2,Rue du Moulin,16290,AsniÃ¨res-sur-NouÃ¨re,3130
3131,6,Rue du Haut Logis,16600,Mornac,3131
3132,34,Rue Aristide Briand,16800,Soyaux,3132
3133,2,Impasse de Bournet,16440,Mouthiers-sur-BoÃ«me,3133
3134,17,Rampe des Mobiles,16300,Barbezieux-Saint-Hilaire,3134
3135,10,Rue Henri Dunant,16340,L'Isle-d'Espagnac,3135
3136,3,Allee du Vercorin,16210,Chalais,3136
3137,2,Route du Bois aux Geais,16700,Poursac,3137
3138,10,Rue de l'Ouchelot,16120,ChÃ¢teauneuf-sur-Charente,3138
3139,5,Rue de l'Angoumois,16620,Montboyer,3139
3140,4,Rue de l'Oumelet,16510,Verteuil-sur-Charente,3140
3141,42,Chemin de lâ€™Ecrevisse,16410,Garat,3141
3142,2,Impasse Claude Debussy,16710,Saint-Yrieix-sur-Charente,3142
3143,45,Chemin de la Cible,16000,AngoulÃªme,3143
3144,2,La Filnie,16350,Saint-Coutant,3144
3145,22,Impasse de la Valenceaude,16160,Gond-Pontouvre,3145
3146,1,Les Gouttes,16420,Saulgond,3146
3147,3,Chez Jean Brard,16130,Segonzac,3147
3148,5,Chemin du Bois,16330,Montignac-Charente,3148
3149,41,Rue Aristide Briand,16800,Soyaux,3149
3150,30,Rue Notre Dame des Vignes,16000,AngoulÃªme,3150
3151,435,Rue de Chantefleurs,16600,Ruelle-sur-Touvre,3151
3152,5,Rue RenÃ© Goscinny,16000,AngoulÃªme,3152
3153,50,Rue RenÃ© Goscinny,16000,AngoulÃªme,3153
3154,3,Route du Grand Faure,16310,Verneuil,3154
3155,17,Villages de Lussac,16150,Ã‰tagnac,3155
3156,16,Avenue Carnot,16200,Mainxe-Gondeville,3156
3157,7,route de la fontaine,16210,Courlac,3157
3158,244,Route du Pont d'Agris,16110,RiviÃ¨res,3158
3159,2,Place Robert Joubert,16230,Val-de-Bonnieure,3159
3160,10,Rue Pierre Augyer,16170,Val-d'Auge,3160
3161,81,Rue de la Resistance,16490,Pleuville,3161
3162,21,Rue de lâ€™Esperance,16800,Soyaux,3162
3163,2,Chemin du Picatau,16230,JuillÃ©,3163
3164,9,Chemin d'Ortre,16120,Angeac-Charente,3164
3165,87,Rue Gilbert,16100,Cognac,3165
3166,140,AllÃ©e Claire Fontaine,16600,Ruelle-sur-Touvre,3166
3167,4,rue du souvenir,16110,La Rochefoucauld-en-Angoumois,3167
3168,6,Rue de la Vrignade,16290,Champmillon,3168
3169,37,Route des Egauds des Brandes,16200,Nercillac,3169
3170,11,Route de Chez Gardille,16320,BoisnÃ©-La Tude,3170
3171,5,Impasse de la Lurate,16730,FlÃ©ac,3171
3172,1,Flagnat,16270,Terres-de-Haute-Charente,3172
3173,11,Rue Nouvelle,16340,L'Isle-d'Espagnac,3173
3174,6,Impasse des Marais,16230,Villognon,3174
3175,142,Rue Fontaine FranÃ§ois 1er,16130,Angeac-Champagne,3175
3176,80,Route de Mesnac,16370,Mesnac,3176
3177,22,Rue General Leclerc,16700,Ruffec,3177
3178,30,Rue des Sablieres,16600,Magnac-sur-Touvre,3178
3179,5,Route de la Gare,16480,Brossac,3179
3180,2,Connetable,16320,Gurat,3180
3181,6,Rue du Logis,16700,Salles-de-Villefagnan,3181
3182,9,Route de la Rochefoucauld,16310,Saint-Adjutory,3182
3183,4,Impasse de la Cabane Bambou,16800,Soyaux,3183
3184,1,Route de Chez Lagneau,16190,Montmoreau,3184
3185,3,Rue des Arceaux,16000,AngoulÃªme,3185
3186,13,Rue de la Mairie,16730,Linars,3186
3187,3,Champ Jamain,16100,Louzac-Saint-AndrÃ©,3187
3188,34,Rue Claude Boucher,16100,Cognac,3188
3189,13,Rue des Grands Champs,16260,Chasseneuil-sur-Bonnieure,3189
3190,1,Rue du Plantis Nouveau,16100,ChÃ¢teaubernard,3190
3191,4,Rue du Fer Ã  Cheval,16140,AmbÃ©rac,3191
3192,71,Rue HÃ©lÃ¨ne Ducourt,16100,ChÃ¢teaubernard,3192
3193,1,Rue de lâ€™Arbre,16000,AngoulÃªme,3193
3194,29,Rue Saint-jacques,16100,Cognac,3194
3195,19,Route de Jarnac,16200,Foussignac,3195
3196,217,Bourdeliere,16110,Taponnat-Fleurignac,3196
3197,476,Avenue du GÃ©nÃ©ral Leclerc,16200,Jarnac,3197
3198,2,Le Vieux Fougerat,16500,Manot,3198
3199,22,Rue des Platins,16000,AngoulÃªme,3199
3200,13,Impasse des Ecoles,17137,L'Houmeau,3200
3201,4,Route du Bois du Four,17870,Breuil-MagnÃ©,3201
3202,6,Avenue Alcide Beauvais,17240,Saint-Genis-de-Saintonge,3202
3203,23,Rue des Coquelicots,17430,Tonnay-Charente,3203
3204,6,Champs du Moulin,17500,Saint-Germain-de-Vibrac,3204
3205,13,Route de Chez les Geais,17800,Chadenac,3205
3206,5,Rue Capitaine Vaisseau J Delage,17300,Rochefort,3206
3207,3,Rue du Plantis,17160,La Brousse,3207
3208,28,Rue de la RÃ©publique,17770,Ã‰coyeux,3208
3209,2,Route des Chagnasses,17360,Saint-Martin-de-Coux,3209
3210,2,Allee des Mimosas,17132,Meschers-sur-Gironde,3210
3211,28,Route de la Coudaignerie,17260,Cravans,3211
3212,30,Rue Carnot,17600,Saujon,3212
3213,15,Rue du Pont au Roy,17700,SurgÃ¨res,3213
3214,2,Chemin du bois,17130,Vibrac,3214
3215,21,Rue du Bief,17540,Bouhet,3215
3216,6,Rue de la Vigie,17110,Saint-Georges-de-Didonne,3216
3217,17,Rue des Metairies de lâ€™Anglade,17100,Les Gonds,3217
3218,1,Montbelliard,17520,Saint-Maigrin,3218
3219,13,Rue Pierre Bertin,17230,Saint-Ouen-d'Aunis,3219
3220,5,Impasse des Jardins,17400,AsniÃ¨res-la-Giraud,3220
3221,13,Rue Jean Gautier,17330,Villeneuve-la-Comtesse,3221
3222,20,Boulevard General Leclerc,17480,Le ChÃ¢teau-d'OlÃ©ron,3222
3223,3,Impasse des Boutaudieres,17620,Saint-Agnant,3223
3224,12,Rue Jacques Colas,17400,Saint-Jean-d'AngÃ©ly,3224
3225,26,Rue de 3 Doux,17600,Corme-Ã‰cluse,3225
3226,32,Rue des Marronniers,17220,Sainte-Soulle,3226
3227,18,Rue des Glycines,17600,Nieulle-sur-Seudre,3227
3228,2,Rue du Duc,17000,La Rochelle,3228
3229,10,Chemin du Casino,17590,Saint-ClÃ©ment-des-Baleines,3229
3230,20,Route du Grouin,17111,Loix,3230
3231,18,Avenue de Beaulieu,17320,Marennes-Hiers-Brouage,3231
3232,35,Rue de lâ€™Avenir Ã  la CotiniÃ¨re,17310,Saint-Pierre-d'OlÃ©ron,3232
3233,5,Rue Nationale,17270,Montguyon,3233
3234,17,Rue des AubÃ©pines,17300,Rochefort,3234
3235,1,Route de la Voie Romaine,17520,Neuillac,3235
3236,14,Rue des Grives,17640,Vaux-sur-Mer,3236
3237,25,Rue de la LibertÃ©,17220,Saint-MÃ©dard-d'Aunis,3237
3238,8,Rue Traversiere,17000,La Rochelle,3238
3239,224,Rue Edouard Herriot,17940,Rivedoux-Plage,3239
3240,36,Route de Minaufond,17520,Jarnac-Champagne,3240
3241,9,Rue Laurent Tourneur,17400,Saint-Jean-d'AngÃ©ly,3241
3242,1,Route de Chez Audebert,17770,Bercloux,3242
3243,6,Voie Communale QuÃ©reux des Huttes,17340,ChÃ¢telaillon-Plage,3243
3244,7,Rue de lâ€™Argonne,17340,ChÃ¢telaillon-Plage,3244
3245,1,Rue de l'Yser,17000,La Rochelle,3245
3246,501,Rue des AllÃ©es,17450,Saint-Laurent-de-la-PrÃ©e,3246
3247,31,Rue Jean Baudin,17300,Rochefort,3247
3248,6,Chemin des Rivauds,17160,Prignac,3248
3249,35,Rue de la Grande Gorce,17600,Corme-Ã‰cluse,3249
3250,36,Residence les Jardins de St Palais,17420,Saint-Palais-sur-Mer,3250
3251,14,Les Tonnelles,17810,Saint-Georges-des-Coteaux,3251
3252,7,Rue des Sangliers,17370,Saint-Trojan-les-Bains,3252
3253,6,Chemin des Retours,17530,Arvert,3253
3254,109,Rue Rabutin Chantal,17940,Rivedoux-Plage,3254
3255,18,AllÃ©e de l'Entracte,17700,La Devise,3255
3256,1,Rue du Dix Neuf Mars,17400,Saint-Julien-de-l'Escap,3256
3257,10,Impasse des Jardins,17550,Dolus-d'OlÃ©ron,3257
3258,1,Impasse de la Foret,17470,CherbonniÃ¨res,3258
3259,11,Rue de Terre - Neuve,17410,Saint-Martin-de-RÃ©,3259
3260,4,Rue David NÃ©raud,17410,Saint-Martin-de-RÃ©,3260
3261,107,Avenue AliÃ©nor d'Aquitaine,17200,Royan,3261
3262,21,Avenue de Paris,17200,Royan,3262
3263,10,Rue Lamartine,17000,La Rochelle,3263
3264,25,Chemin de la Tuilerie,17210,Orignolles,3264
3265,14,Route des Mouchets,17100,Saintes,3265
3266,5,Rue de l'Ancienne Gare,17260,Saint-AndrÃ©-de-Lidon,3266
3267,7,Rue de la Laurencanne,17130,Coux,3267
3268,5,Chemin des Marais,17160,Prignac,3268
3269,4,Rue de Taillebourg,17350,Saint-Savinien,3269
3270,65,Rue de Chez Mayou,17260,Jazennes,3270
3271,42,Avenue Coligny,17000,La Rochelle,3271
3272,48,Grande Avenue,17160,Mons,3272
3273,11,Route des Bucheries,17120,Meursac,3273
3274,6,Impasse des Maurines,17230,Charron,3274
3275,1,Impasse de Chez Frapperie,17210,Chevanceaux,3275
3276,15,Chemin du Grand Chassac,17240,Saint-Genis-de-Saintonge,3276
3277,35,Rue Francois Arago,17300,Rochefort,3277
3278,102,Rue Louis Thiers,17300,Rochefort,3278
3279,6,Venelle de la Fosse Bray,17410,Saint-Martin-de-RÃ©,3279
3280,2,Impasse Saint Honore,17230,Andilly,3280
3281,60,Rue de lâ€™Arc de Triomphe,17100,Saintes,3281
3282,5,Rue Monplaisir,17139,Dompierre-sur-Mer,3282
3283,12,Rue le Saphir,17000,La Rochelle,3283
3284,7,Rue Fief du Vignaud,17620,Saint-Agnant,3284
3285,29,Rue des Pierrettes,17580,Le Bois-Plage-en-RÃ©,3285
3286,9,Rue Paul Claudel,17200,Royan,3286
3287,1,Rue de la Chasse,17480,Le ChÃ¢teau-d'OlÃ©ron,3287
3288,50,Rue de Montamer,17740,Sainte-Marie-de-RÃ©,3288
3289,13,Rue de Jeuzet,17250,Soulignonne,3289
3290,2,Chemin de la Source,17160,Matha,3290
3291,10,Rue du ThÃ©Ã¢tre Romain,17460,ThÃ©nac,3291
3292,2,Rue Fernand Guillon,17000,La Rochelle,3292
3293,33,Rue Pasteur,17560,Bourcefranc-le-Chapus,3293
3294,14,Rue de la Marechale,17000,La Rochelle,3294
3295,15,Impasse de lâ€™Hopital,17310,Saint-Pierre-d'OlÃ©ron,3295
3296,14,Rue Felix Pyat,17000,La Rochelle,3296
3297,19,Chemin de la GuÃ©rrie,17430,Tonnay-Charente,3297
3298,1,AllÃ©e de l'Epinette,17370,Le Grand-Village-Plage,3298
3299,18,Rue Chante Alouette,17430,Tonnay-Charente,3299
3300,13,Rue du Lavoir,17160,Mons,3300
3301,224,Rue Parmentier,17640,Vaux-sur-Mer,3301
3302,16,Rue des Charmes,17180,PÃ©rigny,3302
3303,5,Rue MoliÃ¨re,17138,Puilboreau,3303
3304,4,Rue de la Fontaine,17137,L'Houmeau,3304
3305,6,Rue de la Gilleraie,17138,Puilboreau,3305
3306,12,Rue de la Poste,17770,Authon-Ã‰bÃ©on,3306
3307,2,Rue de l'Eglise,17240,Saint-GrÃ©goire-d'Ardennes,3307
3308,6,Lotissement Champ Aubin,17770,Saint-Hilaire-de-Villefranche,3308
3309,5,Raize de la Fontaine,17630,La Flotte,3309
3310,15,Rue du ChÃ¢teau,17100,VÃ©nÃ©rand,3310
3311,14,Rue du Port Bertrand,17540,Saint-Sauveur-d'Aunis,3311
3312,52,Rue de la Vigne aux Chiens,17580,Le Bois-Plage-en-RÃ©,3312
3313,13,Rue de la RÃ©publique,17320,Marennes-Hiers-Brouage,3313
3314,2,Route de Montendre,17130,Sousmoulins,3314
3315,10,AllÃ©e des TrÃ©miÃ¨res,17200,Saint-Sulpice-de-Royan,3315
3316,7,Rue du Port Pilet,17430,Moragne,3316
3317,48,Rue du Centre,17190,Saint-Georges-d'OlÃ©ron,3317
3318,5,Rue de lâ€™Alizier,17770,Bercloux,3318
3319,85,Route de Saint Sulpice,17600,MÃ©dis,3319
3320,5,Avenue du Docteur Camus,17110,Saint-Georges-de-Didonne,3320
3321,10,Route de la Grange,17920,Breuillet,3321
3322,19,Rue Gambetta,17590,Ars-en-RÃ©,3322
3323,223,Rue du Pas au Clerc,17700,Saint-Georges-du-Bois,3323
